Id,TipoDeClaseMS,ZonificaciónMS,FrenteLote,ÁreaLote,Calle,Callejón,FormaLote,ContornoTerreno,Servicios,ConfiguraciónLote,PendienteTerreno,Vecindario,Condición1,Condición2,TipoEdificio,EstiloCasa,CalidadGeneral,CondiciónGeneral,AñoConstrucción,AñoRenovación,EstiloTecho,MaterialTecho,Exterior1,Exterior2,TipoRevestimientoMampostería,ÁreaRevestimientoMampostería,CalidadExterior,CondiciónExterior,Cimentación,CalidadSótano,CondiciónSótano,ExposiciónSótano,TipoAcabadoSótano1,MetrosAcabadosSótano1,TipoAcabadoSótano2,MetrosAcabadosSótano2,MetrosNoAcabadosSótano,MetrosTotalesSótano,Calefacción,CalidadCalefacción,AireAcondicionadoCentral,Eléctrico,Metros1raPlanta,Metros2daPlanta,MetrosBajaCalidad,MetrosHabitables,BañosCompletosSótano,MediosBañosSótano,BañosCompletos,MediosBaños,DormitoriosSobreSuelo,CocinasSobreSuelo,CalidadCocina,TotalHabitacionesSobreSuelo,Funcionalidad,Chimeneas,CalidadChimenea,TipoGaraje,AñoConstrucciónGaraje,AcabadoGaraje,CochesGaraje,ÁreaGaraje,CalidadGaraje,CondiciónGaraje,EntradaPavimentada,MetrosDeckMadera,MetrosPorcheAbierto,MetrosPorcheCerrado,MetrosPorche3Estaciones,MetrosPorcheMalla,ÁreaPiscina,CalidadPiscina,Cerca,CaracterísticaExtra,ValorExtra,MesVenta,AñoVenta,TipoVenta,CondiciónVenta,PrecioVenta
343,90,RL,,8544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,Fa,N,FuseA,96.61912,0.0,0.0,96.61912,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1949.0,Unf,2,400,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,5,2006,WD,Normal,87500
344,120,RL,63.0,8849,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,2.601284,Unf,0.0,153.847368,156.448652,GasA,Ex,Y,SBrkr,156.448652,0.0,0.0,156.448652,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,564,TA,TA,Y,45.986985,6.689016,0.0,0.0,0.0,0,,,,0,7,2008,WD,Normal,266000
345,160,RM,36.0,2592,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,No,Rec,11.984487,BLQ,21.553496,16.258025,49.796008,GasA,TA,Y,SBrkr,49.796008,53.512128,0.0,103.308136,0,0,1,1,3,1,TA,4,Typ,0,,Attchd,1976.0,Unf,1,336,TA,TA,Y,16.908346,0.0,0.0,0.0,0.0,0,,,,0,4,2010,WD,Normal,85000
346,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,90.301716,90.301716,GasA,Gd,Y,SBrkr,90.301716,56.206315,0.0,146.508031,0,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,312,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,10,2006,WD,Normal,140200
347,20,RL,,12772,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,46.265693999999996,Unf,0.0,42.73538,89.001074,GasA,TA,Y,SBrkr,89.001074,0.0,0.0,89.001074,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1960.0,RFn,1,301,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,Gar2,15500,4,2007,WD,Normal,151500
348,20,RL,,17600,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,117.98681,Unf,0.0,19.323824,137.310634,GasA,Ex,Y,FuseA,137.310634,0.0,0.0,137.310634,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,498,TA,TA,Y,0.0,3.71612,0.0,0.0,0.0,0,,,,0,12,2009,WD,Normal,157500
349,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,53.233419,Unf,0.0,17.744473,70.977892,GasA,Ex,Y,SBrkr,70.977892,80.082386,0.0,151.060278,1,0,2,1,2,1,Gd,6,Typ,0,,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0.0,2.508381,0.0,0.0,0.0,0,,,,0,10,2008,WD,Normal,154000
350,60,RL,56.0,20431,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,130.99323,Unf,0.0,40.691514,171.684744,GasA,Ex,Y,SBrkr,171.684744,81.75464,0.0,253.439384,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,4,2006,New,Partial,437154
351,120,RL,68.0,7820,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,173.635707,173.635707,GasA,Ex,Y,SBrkr,173.635707,0.0,0.0,173.635707,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,Y,19.50963,5.016762,0.0,0.0,0.0,0,,,,0,12,2007,New,Partial,318061
352,120,RL,,5271,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,100.521046,Unf,0.0,34.467013,134.988059,GasA,Gd,Y,SBrkr,134.988059,0.0,0.0,134.988059,1,0,1,1,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,445,TA,TA,Y,0.0,7.43224,0.0,0.0,17.094152,0,,,,0,12,2006,WD,Abnorml,190000
353,50,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,21.925108,Rec,35.30314,0.0,57.228248,GasA,TA,N,SBrkr,57.228248,45.986985,0.0,103.215233,0,1,1,0,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1,200,TA,Fa,Y,4.459344,0.0,0.0,0.0,0.0,0,,,,0,3,2008,ConLw,Normal,95000
354,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,57.971472,57.971472,GasA,Gd,Y,SBrkr,66.89016,0.0,0.0,66.89016,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,2005.0,Unf,2,484,TA,TA,Y,9.847718,0.0,0.0,0.0,0.0,0,,,,0,5,2010,WD,Normal,105900
355,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,36.046364,Unf,0.0,51.282455999999996,87.32882,GasA,Ex,Y,SBrkr,110.740376,37.439909,0.0,148.180285,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0.0,0.0,10.033524,0.0,0.0,0,,,,0,6,2006,WD,Normal,140000
356,20,RL,105.0,11249,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,31.029602,BLQ,50.539232,29.914766,111.4836,GasA,Ex,Y,SBrkr,111.4836,0.0,0.0,111.4836,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1995.0,RFn,2,521,TA,TA,Y,0.0,2.415478,0.0,0.0,0.0,0,,,,0,8,2007,WD,Normal,177500
357,20,RL,,9248,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,52.02568,Unf,0.0,55.555994,107.58167399999999,GasA,Gd,Y,SBrkr,108.417801,0.0,0.0,108.417801,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2,400,TA,TA,Y,11.14836,2.415478,0.0,0.0,0.0,0,,,,0,7,2009,WD,Normal,173000
358,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,81.197222,Unf,0.0,24.898004,106.095226,GasA,TA,Y,SBrkr,106.095226,0.0,0.0,106.095226,1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,49.796008,8.36127,0.0,0.0,0.0,0,,MnPrv,,0,8,2007,WD,Normal,134000
359,80,RL,92.0,6930,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,27.8709,Rec,27.313482,43.478604,98.662986,GasA,Ex,Y,FuseF,125.604856,0.0,0.0,125.604856,0,1,1,0,3,1,Gd,6,Min2,0,,BuiltIn,1958.0,Unf,1,288,TA,TA,Y,15.607704,0.0,27.313482,0.0,0.0,0,,,,0,7,2006,WD,Abnorml,130000
360,60,RL,78.0,12011,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,88.815268,Unf,0.0,12.07739,100.892658,GasA,Ex,Y,SBrkr,100.892658,77.852714,0.0,178.745372,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,592,TA,TA,Y,19.323824,6.967725,0.0,0.0,34.745722,0,,,,0,6,2006,WD,Normal,280000
361,85,RL,,7540,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,71.814019,Unf,0.0,10.683845,82.49786399999999,GasA,Ex,Y,SBrkr,84.727536,0.0,0.0,84.727536,1,0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1978.0,RFn,2,470,TA,TA,Y,0.0,0.0,0.0,0.0,17.837376,0,,MnPrv,,0,6,2007,WD,Normal,156000
362,50,RL,,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,Rec,37.068297,Unf,0.0,44.965052,82.033349,GasA,Gd,Y,SBrkr,91.788164,48.030851,0.0,139.819015,1,0,1,0,3,1,TA,8,Typ,0,,Detchd,1940.0,Unf,1,240,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0,,,,0,7,2008,WD,Normal,145000
363,85,RL,64.0,7301,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,BrkFace,500.0,Gd,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,45.986985,132.57258099999999,0.0,178.559566,0,0,3,0,4,1,Gd,7,Typ,1,Ex,BuiltIn,2003.0,RFn,2,672,TA,TA,Y,0.0,0.0,16.443831,0.0,0.0,0,,,,0,7,2009,ConLD,Normal,198500
364,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,510.0,TA,TA,CBlock,TA,TA,No,ALQ,15.050286,Unf,0.0,29.821863,44.872149,GasA,Gd,Y,SBrkr,44.872149,46.823112,0.0,91.695261,0,0,1,1,2,1,Gd,5,Typ,0,,Detchd,1972.0,Unf,1,264,TA,TA,Y,23.22575,0.0,0.0,0.0,0.0,0,,,,0,5,2009,WD,Normal,118000
365,60,RL,,18800,Pave,,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,PConc,Gd,TA,Mn,GLQ,66.146936,Unf,0.0,7.803852,73.950788,GasA,TA,Y,SBrkr,73.39337,72.835952,0.0,146.229322,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1976.0,Fin,2,566,TA,TA,Y,28.428318,10.312232999999999,0.0,0.0,0.0,0,,,,0,7,2006,WD,Normal,190000
366,70,RM,59.0,10690,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,CBlock,TA,Fa,No,Rec,42.363768,Unf,0.0,20.067048,62.430816,GasA,Gd,Y,FuseA,62.430816,62.430816,0.0,124.861632,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1964.0,Unf,1,468,TA,Fa,Y,0.0,11.891584,20.252854,0.0,0.0,0,,,,0,7,2009,WD,Normal,147000
367,20,RL,,9500,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,BrkFace,247.0,TA,TA,CBlock,Gd,TA,No,BLQ,56.577927,Unf,0.0,72.928855,129.506782,GasA,Gd,Y,SBrkr,129.506782,0.0,0.0,129.506782,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1963.0,RFn,2,514,TA,TA,Y,0.0,7.060628,0.0,0.0,17.187055,0,,,,0,7,2009,WD,Normal,159000
368,80,RL,101.0,9150,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,34.467013,Unf,0.0,67.633384,102.100397,GasA,Gd,Y,SBrkr,132.944193,0.0,0.0,132.944193,0,1,1,0,3,1,TA,6,Typ,1,Gd,Basment,1962.0,RFn,1,296,TA,TA,Y,5.945792,10.21933,0.0,0.0,0.0,0,,,,0,12,2008,WD,Normal,165000
369,20,RL,78.0,7800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,TA,TA,PConc,TA,TA,No,LwQ,50.16762,Unf,0.0,67.633384,117.801004,GasA,Gd,Y,SBrkr,117.801004,0.0,0.0,117.801004,0,0,1,0,2,1,TA,7,Typ,1,Gd,Attchd,1954.0,Fin,1,244,TA,TA,Y,0.0,9.104494,0.0,0.0,0.0,0,,,,0,3,2010,WD,Normal,132000
370,20,RL,,9830,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,6.689016,Rec,23.968974,68.097899,98.755889,GasA,Ex,Y,SBrkr,119.566161,0.0,0.0,119.566161,1,0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1997.0,Fin,2,576,TA,TA,Y,33.816692,1.579351,0.0,0.0,16.908346,0,,,,0,3,2010,WD,Normal,162000
371,60,RL,,8121,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,88.536559,88.536559,GasA,Ex,Y,SBrkr,88.536559,66.054033,0.0,154.590592,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,RFn,2,460,TA,TA,Y,9.2903,3.71612,0.0,0.0,0.0,0,,,,0,1,2006,WD,Normal,172400
372,50,RL,80.0,17120,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,Norm,1Fam,1.5Fin,4,4,1959,1959,Gable,CompShg,WdShing,Plywood,,0.0,TA,TA,CBlock,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,104.05136,43.478604,0.0,147.529964,0,0,2,0,4,1,TA,7,Min2,1,Gd,Detchd,1991.0,Fin,2,680,TA,TA,N,0.0,5.481277,0.0,0.0,0.0,0,,,,0,7,2008,WD,Normal,134432
373,120,RL,50.0,7175,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,57.878569,LwQ,11.241263,0.0,69.119832,GasA,TA,Y,SBrkr,69.863056,0.0,0.0,69.863056,1,0,1,0,2,1,TA,4,Typ,0,,Attchd,1984.0,Unf,1,264,TA,TA,Y,32.794759,0.0,0.0,0.0,8.36127,0,,MnPrv,,0,2,2010,WD,Normal,125000
374,20,RL,79.0,10634,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1953,1953,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,PConc,TA,TA,No,BLQ,39.762484,LwQ,16.72254,0.0,56.485024,GasA,TA,Y,SBrkr,122.539057,0.0,0.0,122.539057,1,0,1,0,3,1,TA,5,Min2,0,,Attchd,1953.0,Unf,1,270,TA,TA,Y,6.131598,0.0,0.0,0.0,0.0,0,,GdWo,,0,11,2009,WD,Normal,123000
375,60,RL,65.0,8200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,78.688841,78.688841,GasA,Ex,Y,SBrkr,78.688841,100.428143,0.0,179.116984,0,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2003.0,Fin,2,434,TA,TA,Y,9.2903,4.459344,0.0,0.0,0.0,0,,,,0,7,2007,WD,Normal,219500
376,30,RL,,10020,Pave,,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Fa,Fa,BrkTil,Fa,Po,Gd,BLQ,32.51605,Unf,0.0,30.936699,63.452749,GasA,Gd,N,FuseA,83.984312,0.0,0.0,83.984312,1,0,0,1,1,1,Fa,4,Maj1,0,,,,,0,0,,,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,3,2009,WD,Normal,61000
377,85,RL,57.0,8846,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,27.685094,Unf,0.0,53.140516,80.82561,GasA,Ex,Y,SBrkr,84.913342,0.0,0.0,84.913342,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1998.0,Unf,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,7,2006,WD,Normal,148000
378,60,FV,102.0,11143,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,146.78674,146.78674,GasA,Ex,Y,SBrkr,146.78674,82.312058,0.0,229.098798,0,0,3,0,4,1,Gd,8,Typ,1,Gd,Attchd,2004.0,RFn,2,610,TA,TA,Y,14.771577,19.881242,0.0,0.0,0.0,0,,,,0,12,2007,WD,Normal,340000
379,20,RL,88.0,11394,Pave,,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,2,2010,2010,Hip,CompShg,VinylSd,VinylSd,Stone,350.0,Gd,TA,PConc,Ex,TA,Av,GLQ,134.244835,Unf,0.0,38.183133,172.427968,GasA,Ex,Y,SBrkr,172.427968,0.0,0.0,172.427968,1,0,1,1,1,1,Ex,8,Typ,1,Ex,Attchd,2010.0,Fin,3,834,TA,TA,Y,10.498039,0.0,0.0,0.0,0.0,0,,,,0,6,2010,New,Partial,394432
380,60,RL,60.0,8123,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,91.230746,91.230746,GasA,Ex,Y,SBrkr,93.553321,73.672079,0.0,167.2254,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,2000.0,Fin,2,463,TA,TA,Y,9.2903,5.852889,0.0,0.0,0.0,0,,,,0,6,2009,WD,Normal,179000
381,50,RL,50.0,5000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,20.252854,Unf,0.0,75.065624,95.318478,GasA,TA,Y,SBrkr,95.318478,61.780495,0.0,157.098973,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Detchd,1924.0,Unf,1,308,TA,TA,Y,0.0,0.0,22.482526,0.0,0.0,0,,,,0,5,2010,WD,Normal,127000
382,20,FV,60.0,7200,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,120.12357899999999,120.12357899999999,GasA,Ex,Y,SBrkr,120.866803,0.0,0.0,120.866803,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,572,TA,TA,Y,20.067048,11.241263,0.0,0.0,0.0,0,,,,0,8,2006,New,Partial,187750
383,60,RL,79.0,9245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,87.235917,87.235917,GasA,Ex,Y,SBrkr,87.235917,79.710774,0.0,166.946691,0,0,2,1,3,1,Gd,8,Typ,0,,Attchd,2006.0,RFn,2,639,TA,TA,Y,13.378032,4.923859,0.0,0.0,0.0,0,,,,0,4,2007,WD,Normal,213500
384,45,RH,60.0,9000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Unf,6,3,1928,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,72.835952,72.835952,GasA,TA,N,FuseA,72.835952,0.0,0.0,72.835952,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,1950.0,Unf,2,360,Fa,Fa,N,0.0,0.0,8.454173,0.0,0.0,0,,,,0,10,2009,WD,Normal,76000
385,60,RL,,53107,Pave,,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,91.509455,Unf,0.0,55.277285,146.78674,GasA,Ex,Y,SBrkr,100.242337,81.197222,0.0,181.439559,1,0,2,1,3,1,Gd,9,Typ,2,Fa,Attchd,1992.0,Fin,2,501,TA,TA,Y,20.067048,21.460593,0.0,0.0,0.0,0,,,,0,6,2007,WD,Normal,240000
386,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,No,GLQ,2.229672,Unf,0.0,114.456496,116.686168,GasA,Ex,Y,SBrkr,117.893907,0.0,0.0,117.893907,0,0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2004.0,Fin,2,430,TA,TA,Y,13.563838,1.85806,0.0,0.0,13.378032,0,,,,0,4,2010,WD,Normal,192000
387,50,RL,58.0,8410,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,5,3,1910,1996,Gambrel,CompShg,Wd Sdng,VinylSd,,0.0,TA,Fa,PConc,TA,TA,No,Unf,0.0,Unf,0.0,61.130174,61.130174,GasA,TA,Y,SBrkr,61.130174,48.866978,0.0,109.997152,0,0,1,0,5,1,TA,8,Typ,0,,,,,0,0,,,N,0.0,14.028353,0.0,0.0,0.0,0,,,,0,5,2006,WD,AdjLand,81000
388,80,RL,72.0,7200,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Hip,CompShg,MetalSd,MetalSd,BrkFace,255.0,TA,TA,CBlock,TA,TA,Av,ALQ,58.621793,Unf,0.0,38.09023,96.712023,GasA,Ex,Y,SBrkr,104.515875,0.0,0.0,104.515875,1,0,1,0,3,1,TA,6,Typ,1,Fa,Detchd,1977.0,Unf,1,352,TA,TA,Y,27.499288,0.0,0.0,0.0,0.0,0,,GdWo,,0,10,2009,WD,Abnorml,125000
